MP,FG%,3P%,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13.35,0.33299999999999996,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0
42.31,0.41700000000000004,0.0,0.625,1.0,13.0,14.0,7.0,1.0,5.0,2.0,2.0,15.0
37.47,0.3,1.0,0.667,2.0,5.0,7.0,4.0,1.0,2.0,1.0,1.0,14.0
36.19,0.28600000000000003,0.0,1.0,1.0,2.0,3.0,6.0,3.0,0.0,1.0,1.0,9.0
28.53,0.222,0.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,6.0
21.23,0.33299999999999996,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,12.0
28.42,0.556,0.6,0.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,4.0,13.0
17.29,0.6,0.0,0.0,2.0,5.0,7.0,0.0,1.0,2.0,0.0,1.0,6.0
12.38,0.5,1.0,0.33299999999999996,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0
9.16,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0
5.02,0.667,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0
43.0,0.643,0.5,0.667,2.0,8.0,10.0,1.0,5.0,1.0,2.0,1.0,24.0
36.39,0.308,0.667,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,13.0
30.37,0.33299999999999996,0.5,0.778,2.0,3.0,5.0,2.0,0.0,0.0,3.0,2.0,16.0
20.4,0.455,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,10.0
18.43,0.2,0.5,1.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,2.0,4.0
34.45,0.16699999999999998,0.2,0.75,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,11.0
31.41,0.5,0.0,0.5,3.0,3.0,6.0,0.0,1.0,1.0,2.0,4.0,9.0
18.03,0.429,0.5,1.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,10.0
5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.56,0.6,0.5,1.0,3.0,7.0,10.0,6.0,0.0,3.0,3.0,1.0,19.0
30.18,0.75,0.7140000000000001,1.0,0.0,4.0,4.0,8.0,0.0,0.0,1.0,1.0,20.0
27.22,0.667,0.0,1.0,1.0,6.0,7.0,3.0,2.0,1.0,1.0,1.0,21.0
25.23,0.583,0.6,1.0,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,19.0
14.11,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0
24.1,0.5,0.25,0.0,0.0,4.0,4.0,4.0,1.0,1.0,0.0,3.0,11.0
21.05,0.545,0.5,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,16.0
17.42,0.7,0.0,0.5,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,17.0
12.07,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
9.39,0.667,0.0,0.5,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,5.0
9.39,0.5,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0
8.31,0.33299999999999996,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
7.57,0.33299999999999996,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
26.4,0.182,0.2,0.875,1.0,4.0,5.0,1.0,1.0,1.0,0.0,2.0,12.0
24.35,0.28600000000000003,0.5,0.833,2.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0
23.48,0.25,0.0,1.0,0.0,6.0,6.0,1.0,0.0,1.0,0.0,2.0,6.0
21.48,0.8,0.0,0.5,3.0,5.0,8.0,2.0,0.0,1.0,1.0,4.0,9.0
18.12,0.5710000000000001,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,10.0
23.37,0.444,0.0,1.0,6.0,3.0,9.0,0.0,1.0,1.0,0.0,2.0,22.0
23.25,0.5710000000000001,0.33299999999999996,1.0,1.0,3.0,4.0,6.0,0.0,0.0,1.0,1.0,11.0
22.48,0.3,0.0,0.5,6.0,6.0,12.0,0.0,0.0,2.0,1.0,4.0,8.0
21.2,0.75,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,10.0
20.13,0.28600000000000003,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,2.0,2.0,4.0
9.35,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33.15,0.5,0.0,0.33299999999999996,5.0,5.0,10.0,1.0,0.0,6.0,1.0,3.0,9.0
31.25,0.4,0.5,0.875,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,20.0
31.04,0.33299999999999996,0.5,1.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,2.0,15.0
29.0,0.16699999999999998,0.0,1.0,3.0,8.0,11.0,8.0,0.0,0.0,3.0,4.0,4.0
23.2,0.28600000000000003,0.5,0.0,2.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,6.0
29.14,0.364,0.4,0.8,0.0,2.0,2.0,5.0,2.0,0.0,1.0,2.0,14.0
16.35,0.33299999999999996,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0
15.13,0.25,0.0,0.0,3.0,2.0,5.0,0.0,0.0,3.0,1.0,5.0,4.0
15.01,0.16699999999999998,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0
8.23,0.5,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
3.59,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
3.31,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0
38.25,0.455,0.33299999999999996,1.0,0.0,2.0,2.0,5.0,1.0,0.0,6.0,3.0,13.0
34.57,0.4,0.0,1.0,6.0,7.0,13.0,3.0,1.0,2.0,4.0,4.0,21.0
33.16,0.5710000000000001,0.0,0.25,6.0,11.0,17.0,4.0,2.0,1.0,0.0,3.0,9.0
32.47,0.615,0.25,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,19.0
20.09,0.0,0.0,0.5,3.0,3.0,6.0,3.0,0.0,2.0,0.0,2.0,1.0
30.1,0.455,0.0,0.857,0.0,7.0,7.0,3.0,0.0,0.0,1.0,3.0,16.0
15.52,0.429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,6.0
13.03,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0
11.29,0.25,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
9.52,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0
37.24,0.154,0.0,1.0,0.0,2.0,2.0,11.0,0.0,1.0,2.0,2.0,6.0
36.57,0.364,0.25,0.5710000000000001,6.0,6.0,12.0,1.0,2.0,0.0,2.0,4.0,22.0
33.56,0.111,0.14300000000000002,0.8,0.0,3.0,3.0,1.0,1.0,0.0,3.0,4.0,7.0
19.48,0.4,0.33299999999999996,0.5,0.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,6.0
7.55,0.5,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0
28.49,1.0,0.0,0.75,3.0,3.0,6.0,2.0,0.0,2.0,1.0,3.0,5.0
28.12,0.308,0.33299999999999996,0.8,3.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,13.0
24.4,0.6,0.5,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,11.0
15.39,0.5,0.0,0.25,6.0,4.0,10.0,0.0,1.0,0.0,1.0,4.0,10.0
6.41,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
43.49,0.455,0.4,1.0,1.0,6.0,7.0,2.0,0.0,1.0,3.0,4.0,16.0
41.52,0.5,0.6,1.0,0.0,2.0,2.0,7.0,1.0,0.0,3.0,4.0,21.0
38.19,0.33299999999999996,0.25,0.75,0.0,5.0,5.0,8.0,1.0,0.0,2.0,4.0,23.0
37.39,0.727,0.0,0.875,1.0,12.0,13.0,1.0,1.0,2.0,4.0,4.0,23.0
35.1,0.556,0.0,1.0,0.0,2.0,2.0,5.0,1.0,3.0,3.0,6.0,12.0
15.44,0.25,0.33299999999999996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0
15.21,0.75,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,6.0
4.41,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.23,0.45799999999999996,0.5,0.889,0.0,5.0,5.0,6.0,1.0,0.0,2.0,0.0,31.0
40.14,0.409,0.5,0.889,1.0,8.0,9.0,6.0,4.0,0.0,3.0,4.0,28.0
39.45,0.455,0.375,0.8,0.0,5.0,5.0,1.0,1.0,0.0,0.0,2.0,17.0
30.5,0.8,0.0,0.0,5.0,5.0,10.0,0.0,0.0,1.0,3.0,6.0,8.0
21.32,0.2,0.0,1.0,3.0,2.0,5.0,0.0,0.0,1.0,2.0,2.0,4.0
34.21,0.6,0.5,0.667,0.0,4.0,4.0,7.0,2.0,0.0,2.0,4.0,17.0
12.34,0.75,0.667,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0
12.17,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,6.0
6.37,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0
0.27,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38.16,0.429,0.25,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,16.0
37.35,0.429,0.0,0.75,5.0,9.0,14.0,2.0,1.0,2.0,4.0,4.0,30.0
35.58,0.375,0.0,1.0,2.0,5.0,7.0,2.0,1.0,2.0,0.0,2.0,14.0
29.26,0.455,0.0,1.0,3.0,2.0,5.0,2.0,0.0,2.0,2.0,2.0,12.0
18.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0
21.1,0.4,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,4.0
18.3,0.375,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,8.0
18.29,0.5,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,6.0
16.13,1.0,0.0,0.5,0.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0
6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40.27,0.5,0.0,0.5,1.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,15.0
38.41,0.6,0.0,0.833,1.0,6.0,7.0,2.0,0.0,0.0,3.0,4.0,23.0
33.29,0.25,0.5,1.0,0.0,8.0,8.0,15.0,1.0,0.0,1.0,1.0,6.0
29.37,0.556,0.0,0.33299999999999996,4.0,8.0,12.0,2.0,0.0,2.0,1.0,3.0,12.0
24.51,0.7140000000000001,0.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,1.0,3.0,11.0
22.26,0.5710000000000001,0.0,1.0,2.0,4.0,6.0,0.0,1.0,1.0,0.0,1.0,10.0
21.07,0.5,0.5,1.0,1.0,1.0,2.0,4.0,2.0,0.0,2.0,0.0,17.0
20.29,0.33299999999999996,0.5,1.0,0.0,2.0,2.0,4.0,0.0,1.0,2.0,3.0,7.0
8.53,0.5,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0
40.43,0.25,0.0,1.0,3.0,8.0,11.0,1.0,0.0,1.0,1.0,3.0,9.0
36.0,0.444,0.33299999999999996,1.0,4.0,0.0,4.0,3.0,3.0,0.0,0.0,1.0,22.0
35.55,0.474,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,2.0,5.0,18.0
27.18,0.3,0.0,1.0,9.0,7.0,16.0,0.0,1.0,1.0,2.0,1.0,16.0
25.42,0.8,0.0,0.857,1.0,5.0,6.0,4.0,2.0,1.0,1.0,4.0,22.0
34.18,0.455,0.2,0.5,0.0,5.0,5.0,1.0,2.0,3.0,2.0,3.0,12.0
20.43,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,6.0
12.06,0.4,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0
7.17,0.33299999999999996,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
38.21,0.5329999999999999,0.0,0.7140000000000001,0.0,9.0,9.0,11.0,3.0,2.0,5.0,1.0,21.0
34.54,0.261,0.4,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,17.0
25.2,1.0,0.0,0.33299999999999996,3.0,7.0,10.0,2.0,0.0,1.0,3.0,2.0,9.0
16.41,0.33299999999999996,0.0,0.5,3.0,3.0,6.0,0.0,2.0,0.0,3.0,4.0,3.0
13.18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
33.4,0.632,0.5,0.833,1.0,1.0,2.0,4.0,1.0,0.0,3.0,2.0,32.0
29.59,0.28600000000000003,0.0,0.75,2.0,4.0,6.0,2.0,0.0,1.0,1.0,5.0,7.0
22.4,1.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,3.0,6.0
14.08,0.5,0.5,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,8.0
9.4,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.54,0.6920000000000001,0.0,0.2,7.0,10.0,17.0,4.0,2.0,2.0,2.0,2.0,20.0
28.05,0.5710000000000001,0.5,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,2.0,10.0
27.49,0.4,0.33299999999999996,0.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,10.0
27.22,0.444,0.5710000000000001,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,12.0
24.29,0.33299999999999996,0.33299999999999996,1.0,7.0,2.0,9.0,3.0,2.0,1.0,0.0,0.0,14.0
20.42,0.727,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0
20.38,0.667,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,8.0
20.03,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
17.28,0.8,0.75,0.0,0.0,4.0,4.0,3.0,0.0,0.0,2.0,0.0,11.0
11.01,0.33299999999999996,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,2.0,1.0,2.0
3.35,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39.55,0.667,0.5710000000000001,0.0,1.0,4.0,5.0,2.0,2.0,0.0,1.0,2.0,24.0
35.32,0.444,0.5,1.0,1.0,5.0,6.0,8.0,2.0,0.0,7.0,1.0,23.0
29.32,0.667,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,2.0,8.0
27.5,0.43799999999999994,0.0,0.5,2.0,2.0,4.0,0.0,0.0,2.0,1.0,3.0,15.0
23.18,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
23.0,0.28600000000000003,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
20.54,0.5,0.5,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,5.0
20.37,0.429,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0
12.37,0.667,0.0,0.5,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0
6.45,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
34.14,0.385,0.0,0.75,4.0,3.0,7.0,3.0,4.0,1.0,4.0,3.0,13.0
30.54,0.43799999999999994,0.2,1.0,0.0,4.0,4.0,4.0,1.0,0.0,2.0,1.0,16.0
29.01,0.583,0.4,0.5,0.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,18.0
26.48,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0
21.46,0.25,0.0,0.0,3.0,1.0,4.0,2.0,2.0,0.0,1.0,3.0,2.0
18.59,0.25,0.16699999999999998,0.5,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,6.0
16.59,0.2,0.0,0.0,2.0,6.0,8.0,2.0,1.0,0.0,5.0,3.0,2.0
15.47,0.6,0.33299999999999996,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,7.0
15.0,0.5,0.5,0.667,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,5.0
14.45,0.6,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,6.0
12.0,0.4,0.5,0.33299999999999996,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0
3.47,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
33.44,0.75,0.0,0.25,2.0,6.0,8.0,1.0,0.0,0.0,4.0,2.0,7.0
33.05,0.583,0.0,0.667,2.0,5.0,7.0,1.0,1.0,1.0,2.0,3.0,16.0
32.28,0.545,0.5,1.0,1.0,1.0,2.0,9.0,2.0,0.0,4.0,3.0,17.0
27.14,0.43799999999999994,0.5,0.0,3.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,15.0
24.29,0.375,0.0,1.0,1.0,9.0,10.0,0.0,0.0,1.0,1.0,2.0,7.0
26.02,0.33299999999999996,0.0,0.75,3.0,5.0,8.0,2.0,1.0,0.0,0.0,1.0,7.0
25.16,0.5,0.25,0.5,1.0,4.0,5.0,1.0,5.0,0.0,2.0,1.0,12.0
22.1,0.5,0.5,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,17.0
13.56,0.0,0.0,0.5,0.0,1.0,1.0,6.0,2.0,0.0,5.0,2.0,1.0
1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.3,0.25,0.25,0.0,0.0,5.0,5.0,4.0,2.0,0.0,2.0,2.0,7.0
33.31,0.4,0.0,0.667,1.0,2.0,3.0,5.0,1.0,0.0,3.0,1.0,20.0
27.18,0.545,0.33299999999999996,1.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,3.0,15.0
26.12,0.444,0.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,0.0,12.0
20.18,0.636,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,3.0,14.0
24.59,0.6,0.0,0.667,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,8.0
21.3,0.25,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,4.0
20.42,0.6,0.0,0.75,2.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,9.0
17.49,0.14300000000000002,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0
10.11,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
34.34,0.5,0.75,0.5,0.0,5.0,5.0,3.0,1.0,1.0,3.0,1.0,16.0
30.15,0.462,0.5,0.75,1.0,1.0,2.0,7.0,0.0,2.0,3.0,1.0,16.0
29.49,0.5,0.0,1.0,5.0,8.0,13.0,10.0,0.0,1.0,2.0,2.0,13.0
27.22,0.75,0.0,1.0,1.0,6.0,7.0,3.0,1.0,1.0,4.0,1.0,20.0
26.14,0.7,0.5,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,15.0
25.3,0.625,0.33299999999999996,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,11.0
18.36,0.6,0.0,0.75,5.0,5.0,10.0,0.0,1.0,1.0,1.0,1.0,9.0
18.11,1.0,0.0,0.667,1.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,8.0
15.17,0.16699999999999998,0.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0
8.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0
3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.02,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36.49,0.33299999999999996,0.0,0.6,0.0,4.0,4.0,4.0,5.0,0.0,2.0,3.0,11.0
33.32,0.455,0.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,14.0
22.01,0.33299999999999996,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,6.0
18.29,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
17.02,0.4,0.0,0.0,1.0,5.0,6.0,1.0,2.0,0.0,1.0,3.0,4.0
33.57,0.308,0.0,0.818,0.0,6.0,6.0,2.0,0.0,0.0,3.0,1.0,17.0
31.48,0.462,0.0,0.6,1.0,3.0,4.0,2.0,0.0,1.0,3.0,6.0,15.0
27.51,0.667,0.0,1.0,5.0,3.0,8.0,1.0,1.0,3.0,3.0,1.0,18.0
18.31,0.16699999999999998,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
36.46,0.455,0.0,0.75,0.0,8.0,8.0,5.0,0.0,1.0,3.0,4.0,13.0
36.07,0.41700000000000004,0.33299999999999996,1.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,16.0
34.19,0.5,0.0,0.75,2.0,8.0,10.0,1.0,0.0,0.0,1.0,3.0,19.0
27.41,0.33299999999999996,0.0,0.5,1.0,7.0,8.0,2.0,1.0,1.0,1.0,3.0,5.0
26.12,0.625,0.5,0.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,12.0
25.59,0.556,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,12.0
23.41,0.2,0.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0
22.56,0.556,0.33299999999999996,0.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,11.0
6.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
38.14,0.588,0.0,1.0,1.0,8.0,9.0,2.0,2.0,2.0,1.0,4.0,25.0
37.25,0.4,0.0,1.0,5.0,6.0,11.0,1.0,3.0,1.0,1.0,3.0,18.0
31.48,0.5329999999999999,1.0,0.667,2.0,4.0,6.0,2.0,1.0,0.0,0.0,6.0,19.0
30.12,0.429,0.0,0.5,1.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,7.0
25.3,0.429,0.0,1.0,0.0,2.0,2.0,8.0,2.0,0.0,1.0,6.0,10.0
22.32,0.25,0.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0.0,3.0,2.0
18.3,0.33299999999999996,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0
15.3,0.6,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0
12.16,0.5,0.0,0.75,1.0,5.0,6.0,1.0,0.0,0.0,2.0,3.0,5.0
8.04,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
37.06,0.214,0.0,0.667,3.0,7.0,10.0,3.0,3.0,0.0,3.0,4.0,10.0
34.44,0.5,0.33299999999999996,1.0,2.0,1.0,3.0,6.0,0.0,0.0,2.0,2.0,17.0
32.29,0.273,0.0,0.9,8.0,4.0,12.0,0.0,0.0,0.0,1.0,2.0,15.0
32.24,0.28600000000000003,0.667,0.16699999999999998,1.0,2.0,3.0,6.0,2.0,0.0,6.0,2.0,7.0
20.46,0.5710000000000001,0.33299999999999996,0.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,9.0
26.07,0.583,0.833,1.0,1.0,3.0,4.0,4.0,0.0,0.0,2.0,3.0,22.0
21.22,0.4,0.33299999999999996,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0
20.16,0.5,0.5,0.8,3.0,6.0,9.0,0.0,0.0,1.0,1.0,1.0,13.0
8.37,0.33299999999999996,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
6.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
42.4,0.435,0.4,1.0,0.0,3.0,3.0,6.0,1.0,0.0,2.0,2.0,26.0
37.08,0.5,0.0,0.8,3.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,22.0
35.48,0.636,0.6,0.857,1.0,6.0,7.0,2.0,0.0,1.0,1.0,0.0,23.0
17.44,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0
10.0,0.429,0.33299999999999996,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,9.0
31.39,0.308,0.5,0.75,0.0,2.0,2.0,5.0,3.0,0.0,2.0,1.0,14.0
21.46,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0
16.55,0.667,0.0,0.0,6.0,3.0,9.0,2.0,0.0,1.0,0.0,4.0,4.0
15.29,0.5,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0
10.5,0.4,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0
40.36,0.6920000000000001,0.0,1.0,5.0,10.0,15.0,1.0,1.0,1.0,0.0,4.0,21.0
37.45,0.435,0.25,0.0,7.0,2.0,9.0,0.0,3.0,1.0,0.0,3.0,22.0
34.27,0.5,0.5,0.667,0.0,5.0,5.0,9.0,0.0,0.0,5.0,1.0,7.0
31.36,0.375,0.0,0.667,1.0,2.0,3.0,6.0,1.0,1.0,1.0,2.0,16.0
30.15,0.5379999999999999,0.0,0.6,4.0,1.0,5.0,3.0,0.0,0.0,2.0,1.0,17.0
18.03,0.429,0.0,0.667,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0
16.24,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0
13.44,0.667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0
9.46,0.16699999999999998,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0
